Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,1999,1999,1999,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,540,-1,N/A,,500,,6055,6055,,0
H1,1999,1999,1999,6,1,0,M,678,Sao Tome and Principe,STP,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,515,-1,N/A,,476,,5920,5920,,0
H1,1999,1999,1999,6,1,0,M,678,Sao Tome and Principe,STP,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,26,-1,N/A,,24,,135,135,,0
H1,2000,2000,2000,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,52,-1,N/A,,48,,133,133,,2
H1,2000,2000,2000,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,52,-1,N/A,,48,,133,133,,2
H1,2001,2001,2001,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,43934,-1,N/A,,40639,,40924,40924,,2
H1,2001,2001,2001,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,53,-1,N/A,,49,,221,221,,2
H1,2001,2001,2001,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,43881,-1,N/A,,40590,,40703,40703,,2
H1,2002,2002,2002,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,6337,-1,N/A,,5862,,7598,7598,,2
H1,2002,2002,2002,6,1,0,M,678,Sao Tome and Principe,STP,266,Gabon,GAB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,62,-1,N/A,,57,,73,73,,2
H1,2002,2002,2002,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,6243,-1,N/A,,5775,,7288,7288,,2
H1,2002,2002,2002,6,1,0,M,678,Sao Tome and Principe,STP,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,32,-1,N/A,,30,,237,237,,2
H1,2003,2003,2003,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,5114,-1,N/A,,4730,,7011,7011,,2
H1,2003,2003,2003,6,1,0,M,678,Sao Tome and Principe,STP,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3470,-1,N/A,,3210,,4068,4068,,2
H1,2003,2003,2003,6,1,0,M,678,Sao Tome and Principe,STP,132,Cabo Verde,CPV,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,16,-1,N/A,,15,,55,55,,2
H1,2003,2003,2003,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,709,-1,N/A,,656,,825,825,,2
H1,2003,2003,2003,6,1,0,M,678,Sao Tome and Principe,STP,266,Gabon,GAB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,249,-1,N/A,,230,,670,670,,2
H1,2003,2003,2003,6,1,0,M,678,Sao Tome and Principe,STP,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,13,-1,N/A,,12,,323,323,,2
H1,2003,2003,2003,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,656,-1,N/A,,607,,1071,1071,,2
H1,2004,2004,2004,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,32,-1,N/A,,30,,567,567,,2
H1,2004,2004,2004,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,32,-1,N/A,,30,,567,567,,2
H1,2005,2005,2005,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1197,-1,N/A,,1107,,19461,19461,,2
H1,2005,2005,2005,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,202,-1,N/A,,187,,1148,1148,,2
H1,2005,2005,2005,6,1,0,M,678,Sao Tome and Principe,STP,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,162,-1,N/A,,150,,17258,17258,,2
H1,2005,2005,2005,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,832,-1,N/A,,770,,1055,1055,,2
H1,2006,2006,2006,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3682,-1,N/A,,3406,,10899,10899,,2
H1,2006,2006,2006,6,1,0,M,678,Sao Tome and Principe,STP,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,950,-1,N/A,,879,,1801,1801,,2
H1,2006,2006,2006,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,483,-1,N/A,,447,,1041,1041,,2
H1,2006,2006,2006,6,1,0,M,678,Sao Tome and Principe,STP,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,24,-1,N/A,,22,,170,170,,2
H1,2006,2006,2006,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2171,-1,N/A,,2008,,7526,7526,,2
H1,2006,2006,2006,6,1,0,M,678,Sao Tome and Principe,STP,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,54,-1,N/A,,50,,361,361,,2
H1,2007,2007,2007,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,5265,-1,N/A,,4870,,25226,25226,,2
H1,2007,2007,2007,6,1,0,M,678,Sao Tome and Principe,STP,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,493,-1,N/A,,456,,2158,2158,,2
H1,2007,2007,2007,6,1,0,M,678,Sao Tome and Principe,STP,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,39,-1,N/A,,36,,259,259,,2
H1,2007,2007,2007,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,124,-1,N/A,,115,,2557,2557,,2
H1,2007,2007,2007,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,32,-1,N/A,,30,,38,38,,2
H1,2007,2007,2007,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,4576,-1,N/A,,4233,,20213,20213,,2
H1,2008,2008,2008,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,30121,-1,N/A,,27862,,137505,137505,,2
H1,2008,2008,2008,6,1,0,M,678,Sao Tome and Principe,STP,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,240,-1,N/A,,222,,926,926,,2
H1,2008,2008,2008,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,29881,-1,N/A,,27640,,136579,136579,,2
H1,2009,2009,2009,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,16059,-1,N/A,,14855,,55719,55719,,2
H1,2009,2009,2009,6,1,0,M,678,Sao Tome and Principe,STP,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2138,-1,N/A,,1978,,13925,13925,,2
H1,2009,2009,2009,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,649,-1,N/A,,600,,690,690,,2
H1,2009,2009,2009,6,1,0,M,678,Sao Tome and Principe,STP,266,Gabon,GAB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,78,-1,N/A,,72,,597,597,,2
H1,2009,2009,2009,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,13195,-1,N/A,,12205,,40508,40508,,2
H1,2010,2010,2010,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,21194,-1,N/A,,19604,,61689,61689,,2
H1,2010,2010,2010,6,1,0,M,678,Sao Tome and Principe,STP,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,324,-1,N/A,,300,,1826,1826,,2
H1,2010,2010,2010,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,259,-1,N/A,,240,,710,710,,2
H1,2010,2010,2010,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,20506,-1,N/A,,18968,,58127,58127,,2
H1,2010,2010,2010,6,1,0,M,678,Sao Tome and Principe,STP,768,Togo,TGO,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,104,-1,N/A,,96,,1026,1026,,2
H3,2011,2011,2011,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3712,-1,N/A,,3434,,18022,18022,,2
H3,2011,2011,2011,6,1,0,M,678,Sao Tome and Principe,STP,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,142,-1,N/A,,131,,134,134,,2
H3,2011,2011,2011,6,1,0,M,678,Sao Tome and Principe,STP,266,Gabon,GAB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,274,-1,N/A,,253,,549,549,,2
H3,2011,2011,2011,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3102,-1,N/A,,2869,,16769,16769,,2
H3,2011,2011,2011,6,1,0,M,678,Sao Tome and Principe,STP,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,16,-1,N/A,,15,,70,70,,2
H3,2011,2011,2011,6,1,0,M,678,Sao Tome and Principe,STP,768,Togo,TGO,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,179,-1,N/A,,166,,499,499,,2
H3,2012,2012,2012,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2533,-1,N/A,,2343,,14384,14384,,2
H3,2012,2012,2012,6,1,0,M,678,Sao Tome and Principe,STP,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,832,-1,N/A,,770,,858,858,,2
H3,2012,2012,2012,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1495,-1,N/A,,1383,,11253,11253,,2
H3,2012,2012,2012,6,1,0,M,678,Sao Tome and Principe,STP,768,Togo,TGO,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,205,-1,N/A,,190,,2273,2273,,2
H3,2013,2013,2013,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,12784,-1,N/A,,11825,,34478,34478,,2
H3,2013,2013,2013,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1022,-1,N/A,,945,,1085,1085,,2
H3,2013,2013,2013,6,1,0,M,678,Sao Tome and Principe,STP,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,59,-1,N/A,,55,,41,41,,2
H3,2013,2013,2013,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,4405,-1,N/A,,4075,,22457,22457,,2
H3,2013,2013,2013,6,1,0,M,678,Sao Tome and Principe,STP,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,7081,-1,N/A,,6550,,10503,10503,,2
H3,2013,2013,2013,6,1,0,M,678,Sao Tome and Principe,STP,768,Togo,TGO,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,216,-1,N/A,,200,,392,392,,2
H3,2014,2014,2014,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,13401,-1,N/A,,12396,,58746,58746,,2
H3,2014,2014,2014,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,334,-1,N/A,,309,,1080,1080,,2
H3,2014,2014,2014,6,1,0,M,678,Sao Tome and Principe,STP,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,10378,-1,N/A,,9600,,18250,18250,,2
H3,2014,2014,2014,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2635,-1,N/A,,2437,,37750,37750,,2
H3,2014,2014,2014,6,1,0,M,678,Sao Tome and Principe,STP,768,Togo,TGO,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,54,-1,N/A,,50,,1666,1666,,2
H3,2015,2015,2015,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1925,-1,N/A,,1781,,9873,9873,,2
H3,2015,2015,2015,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,70,-1,N/A,,65,,248,248,,2
H3,2015,2015,2015,6,1,0,M,678,Sao Tome and Principe,STP,266,Gabon,GAB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,108,-1,N/A,,100,,143,143,,2
H3,2015,2015,2015,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1311,-1,N/A,,1213,,8634,8634,,2
H3,2015,2015,2015,6,1,0,M,678,Sao Tome and Principe,STP,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,42,-1,N/A,,39,,338,338,,2
H3,2015,2015,2015,6,1,0,M,678,Sao Tome and Principe,STP,768,Togo,TGO,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,394,-1,N/A,,364,,510,510,,2
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,14227,-1,N/A,,13160,,40905,40905,,2
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,94,-1,N/A,,87,,237,237,,2
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1768,-1,N/A,,1635,,17927,17927,,2
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,12262,-1,N/A,,11342,,22608,22608,,2
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,768,Togo,TGO,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,104,-1,N/A,,96,,134,134,,2
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,12807,-1,N/A,0,13845,,32381,32381.8,26919.333,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,2000,Water,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,12807,-1,N/A,0,13845,,32381,32381.8,26919.333,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,251,France,FRA,C00,All CPCs,2000,Water,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,11,-1,N/A,0,12,,16,16.361,13.373,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,251,France,FRA,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,11,-1,N/A,0,12,,16,16.361,13.373,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,620,Portugal,PRT,C00,All CPCs,2000,Water,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,11641,-1,N/A,0,12585,,31052,31052.012,26176.602,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,620,Portugal,PRT,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,11641,-1,N/A,0,12585,,31052,31052.012,26176.602,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,699,India,IND,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1043,-1,N/A,0,1128,,1189,1189.217,609.941,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,699,India,IND,C00,All CPCs,2000,Water,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1043,-1,N/A,0,1128,,1189,1189.217,609.941,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,768,Togo,TGO,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,111,-1,N/A,0,120,,124,124.21,119.417,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,768,Togo,TGO,C00,All CPCs,2000,Water,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,111,-1,N/A,0,120,,124,124.21,119.417,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,0,World,W00,C00,All CPCs,2000,Water,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,11,-1,N/A,0,12,,16,16.361,13.373,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,11,-1,N/A,0,12,,16,16.361,13.373,0
